doc_id,token,lemma,pos
1812,bla,bla,ADJ
1812,bla,bla,ADJ
1812,bla,bla,ADJ
1812,bla,bla,ADJ
1812,bla,bla,ADJ
1813,carregador,carregador,ADJ
1813,funciona,funcionar,VERB
1813,coloquei,coloquei,NOUN
1813,tablet,tablet,VERB
1813,carregar,carregar,VERB
1813,horas,hora,NOUN
1813,carregou,carregar,VERB
1813,nada,nada,PRON
1813,testei,testei,VERB
1813,carregador,carregador,NOUN
1813,celular,celular,NOUN
1813,começou,começar,VERB
1813,carregar,carregar,VERB
1813,agora,agora,ADV
1813,ainda,ainda,ADV
1813,utilizei,utilizeir,VERB
1813,sei,saber,VERB
1813,funcionando,funcionar,VERB
1813,carregador,carregador,NOUN
1813,daqui,de aqui,ADV
1813,horas,hora,NOUN
1813,irei,irar,VERB
1813,saber,saber,VERB
1814,carregador,carregador,ADJ
1814,original,original,ADJ
1814,comprem,comprer,VERB
1814,cilada,cilar,VERB
1814,absurdo,absurdo,ADJ
1814,quero,querer,VERB
1814,dinheiro,dinheiro,NOUN
1814,volta,volta,NOUN
1814,demorou,demorar,VERB
1814,quase,quase,ADV
1814,mês,mês,NOUN
1814,chegar,chegar,VERB
1814,chega,chegar,VERB
1814,tenho,ter,VERB
1814,surpresa,surpresa,NOUN
1814,ver,ver,VERB
1814,pirata,pirato,ADJ
1814,daqueles,de aquele,PRON
1814,compra,comprar,VERB
1814,no,em o,SCONJ
1815,carregador,carregador,ADJ
1815,veicular,veicular,ADJ
1815,anúncio,anúncio,ADJ
1815,do,de o,ADP
1815,produto,produto,NOUN
1815,informa,informar,VERB
1815,original,original,ADJ
1815,produto,produto,NOUN
1815,ruim,ruim,ADJ
1815,funcionou,funcionar,VERB
1815,senti,sentir,VERB
1815,enganado,enganar,VERB
1816,carrinho,carrinho,NOUN
1816,praia,praia,NOUN
1816,carrinho,carrinho,NOUN
1816,cumpre,cumprir,VERB
1816,proposta,proposta,NOUN
1816,cabe,caber,VERB
1816,preciso,preciso,VERB
1816,levar,levar,VERB
1816,praia,praia,NOUN
1816,cadeiras,cadeira,NOUN
1816,guarda,guardar,VERB
1816,sol,sol,NOUN
1816,caixa,caixa,PROPN
1816,térmica,térmica,ADJ
1816,satisfeita,satisfeito,ADJ
1816,produto,produto,NOUN
1817,cartela,cartele,NOUN
1817,inútil,inútil,ADJ
1817,achei,achar,VERB
1817,cartela,cartela,NOUN
1817,alguma,algum,DET
1817,coisa,coisa,NOUN
1817,deveriam,dever,VERB
1817,explicar,explicar,VERB
1817,serve,servir,VERB
1817,nada,nada,PRON
1817,kkk,kkk,PROPN
1818,cartucho,cartucho,NOUN
1818,defeito,defeito,NOUN
1818,olá,olá,PROPN
1818,comprado,comprar,VERB
1818,cartuchos,cartucho,NOUN
1818,porém,porém,CCONJ
1818,deles,de eles,PRON
1818,veio,vir,VERB
1818,defeito,defeito,NOUN
1818,aceito,aceitar,VERB
1818,pela,por o,ADP
1818,impressora,impressora,NOUN
1818,cartuchos,cartucho,NOUN
1818,reuso,reuso,NOUN
1818,originais,original,ADJ
1818,gostaria,gostaria,VERB
1818,esclarecimentos,esclarecimento,NOUN
1818,pelo,por o,ADP
1818,vendedor,vendedor,NOUN
1819,cartucho,cartucho,NOUN
1819,diferente,diferente,ADJ
1819,do,de o,ADP
1819,veio,vir,VERB
1819,impressora,impressora,NOUN
1819,comprei,compr,VERB
1819,junto,junto,ADV
1819,cartucho,cartucho,NOUN
1819,compatível,compatível,ADJ
1819,praticamente,praticamente,ADV
1819,cartucho,cartucho,NOUN
1819,original,original,ADJ
1819,veio,vir,VERB
1819,impressora,impressora,NOUN
1819,bem,bem,ADV
1819,diferente,diferente,ADJ
1819,parece,parecer,VERB
1819,original,original,ADJ
1819,nome,nome,NOUN
1819,da,de o,ADP
1819,samsung,samsung,PROPN
1819,tem,ter,VERB
1819,no,em o,ADP
1819,cartucho,cartucho,NOUN
1820,cartucho,cartucho,NOUN
1820,remanufaturado,remanufaturar,VERB
1820,aceitou,aceitar,VERB
1820,cartucho,cartucho,NOUN
1820,remanufaturado,remanufaturar,VERB
1820,no,em o,ADP
1820,processo,processo,NOUN
1820,devolução,devolução,NOUN
1820,aguardando,aguardar,VERB
1820,retorno,retorno,NOUN
1820,da,de o,ADP
1820,empresa,empresa,NOUN
1820,processo,processo,NOUN
1820,perdendo,perder,VERB
1820,trabalho,trabalho,NOUN
1820,pois,pois,SCONJ
1820,consta,constar,VERB
1820,informação,informação,NOUN
1820,na,em o,ADP
1820,descrição,descrição,NOUN
1820,do,de o,ADP
1820,produto,produto,NOUN
1821,cartuchos,cartucho,NOUN
1821,compativeis,compativel,ADJ
1821,testei,testar,VERB
1821,usando,usar,VERB
1821,boa,bom,ADJ
1821,qualidade,qualidade,NOUN
1821,inclusive,inclusive,ADV
1821,chegou,chegar,VERB
1821,tempo,tempo,NOUN
1821,habil,habil,ADJ
1821,ao,a o,ADP
1821,estipulado,estipular,VERB
1821,pela,por o,ADP
1821,empresa,empresa,NOUN
1822,cartuchos,cartucho,NOUN
1822,defeitosos,defeitoso,ADJ
1822,dos,de o,ADP
1822,funcionam,funcionar,VERB
1822,ded,ded,PROPN
1822,jeito,jeito,NOUN
1822,algum,algum,DET
1822,entrarei,entrarar,VERB
1822,contato,contato,NOUN
1822,ver,ver,VERB
1822,resolverão,resolver,VERB
1823,cartuchos,cartucho,NOUN
1823,caros,caro,ADJ
1823,valor,valor,NOUN
1823,do,de o,ADP
1823,cartucho,cartucho,NOUN
1823,dessa,de esse,ADP
1823,impressora,impressora,NOUN
1823,valor,valor,NOUN
1823,da,de o,ADP
1823,impressora,impressora,NOUN
1824,cartão,cartão,NOUN
1824,psn,psn,ADJ
1824,acho,achar,VERB
1824,absurdo,absurdo,ADJ
1824,todo,todo,DET
1824,respeito,respeito,NOUN
1824,normalmente,normalmente,ADV
1824,vários,vários,DET
1824,site,site,NOUN
1824,saí,saí,NOUN
1824,barato,barato,ADJ
1824,produtos,produto,NOUN
1824,na,em o,ADP
1824,internet,internet,PROPN
1824,do,de o,ADP
1824,nas,em o,ADP
1824,lojas,loja,NOUN
1824,parte,parte,NOUN
1824,das,de o,ADP
1824,comissões,comissão,NOUN
1824,dos,de o,ADP
1824,vendedores,vendedor,NOUN
1824,aqui,aqui,ADV
1824,ao,a o,ADP
1824,contrário,contrário,NOUN
1824,nas,em o,ADP
1824,lojas,loja,NOUN
1824,americanas,americano,ADJ
1824,msm,msm,ADV
1824,compro,comprar,VERB
1824,cartão,cartão,NOUN
1824,da,de o,ADP
1824,psn,psn,NOUN
1824,aqui,aqui,ADV
1824,contar,contar,VERB
1824,frete,frete,NOUN
1824,horrível,horrível,ADJ
1825,cartão,cartão,NOUN
1825,memória,memória,NOUN
1825,funciona,funcionar,VERB
1825,bem,bem,ADV
1825,faz,fazer,VERB
1825,oque,oque,SCONJ
1825,cartão,cartão,NOUN
1825,projetado,projetar,VERB
1825,fazer,fazer,VERB
1825,armazenamento,armazenamento,NOUN
1825,dados,dado,NOUN
1826,cartão,cartão,NOUN
1826,micro,micro,ADJ
1826,ssd,ssd,NOUN
1826,perfeito,perfeito,ADJ
1826,câmera,câmera,NOUN
1826,dslr,dslr,ADJ
1826,velocidade,velocidade,NOUN
1826,filmagem,filmagem,NOUN
1826,perfeita,perfazer,ADJ
1827,casca,casca,NOUN
1827,ovo,ovo,NOUN
1827,comprei,compr,VERB
1827,imagem,imagem,NOUN
1827,produto,produto,NOUN
1827,visse,visse,VERB
1827,perto,perto,ADV
1827,compraria,comprarir,VERB
1827,diferente,diferente,ADJ
1827,qualidade,qualidade,NOUN
1827,duvidosa,duvidoso,ADJ
1827,espaço,espaço,NOUN
1827,nenhum,nenhum,DET
1827,algumas,algum,DET
1827,partes,parte,NOUN
1827,rachadas,rachar,VERB
1827,faltou,faltou,VERB
1827,informações,informação,NOUN
1827,montar,montar,VERB
1827,numeração,numeração,NOUN
1827,nas,em o,ADP
1827,partes,parte,NOUN
1827,manual,manual,ADJ
1827,página,página,NOUN
1827,tudo,tudo,PRON
1827,encolhido,encolhido,ADJ
1827,economizar,economizar,VERB
1827,papel,papel,NOUN
1827,roupas,roupa,NOUN
1827,nos,em o,ADP
1827,cabides,cabide,NOUN
1827,arrastam,arrastar,VERB
1827,nas,em o,ADP
1827,partes,parte,NOUN
1827,baixo,baixo,ADV
1827,tem,ter,VERB
1827,colocar,colocar,VERB
1827,roupas,roupa,NOUN
1827,adultos,adulto,NOUN
1827,nos,em o,ADP
1827,cabides,cabide,NOUN
1827,horrível,horrível,ADJ
1828,casca,casca,NOUN
1828,ovo,ovo,NOUN
1828,note,note,VERB
1828,gorilla,gorilla,NOUN
1828,glass,glass,VERB
1828,presente,presente,ADJ
1828,no,em o,ADP
1828,note,note,NOUN
1828,mico,mico,NOUN
1828,leão,leão,ADJ
1828,dourado,dourar,VERB
1828,frágil,frágil,ADJ
1828,ocorrer,ocorrer,VERB
1828,acidente,acidente,NOUN
1828,pode,poder,VERB
1828,acontecer,acontecer,VERB
1828,substituição,substituição,NOUN
1828,do,de o,ADP
1828,frontal,frontal,NOUN
1828,cerca,cerca,ADV
1828,trinta,trinta,NOUN
1828,cento,cento,NUM
1828,do,de o,ADP
1828,valor,valor,NOUN
1828,do,de o,ADP
1828,note,note,NOUN
1828,aparelho,aparelho,NOUN
1828,top,top,ADJ
1828,fragilidade,fragilidade,NOUN
1828,preços,preço,NOUN
1828,absurdos,absurr,VERB
1828,vê,ver,VERB
1828,na,em o,ADP
1828,política,política,NOUN
1828,da,de o,ADP
1828,samsung,samsung,PROPN
1828,necessidade,necessidade,NOUN
1828,praticar,praticar,VERB
1828,margens,margem,NOUN
1828,lucro,lucro,NOUN
1828,no,em o,ADP
1828,brasil,brasil,PROPN
1829,celular,celular,VERB
1829,excelente,excelente,ADJ
1829,ótimo,bom,ADJ
1829,produto,produto,NOUN
1829,aparelho,aparelho,ADJ
1829,lindo,lir,VERB
1829,sistema,sistema,NOUN
1829,operacional,operacional,ADJ
1829,limpo,limpo,ADJ
1829,fácil,fácil,ADJ
1829,manuseio,manuseio,NOUN
1829,vale,valer,VERB
1829,pena,pena,NOUN
1829,câmera,câmera,NOUN
1829,faz,fazer,VERB
1829,fotos,foto,NOUN
1829,noturnas,noturno,ADJ
1829,baixa,baixa,NOUN
1829,luz,luz,NOUN
1829,qualidade,qualidade,NOUN
1829,boa,bom,ADJ
1829,caso,caso,NOUN
1829,necessitando,necessitar,VERB
1829,do,de o,ADP
1829,urgência,urgência,NOUN
1829,entrega,entrega,NOUN
1829,demora,demor,ADP
1829,horrores,horror,NOUN
1829,chega,chegar,VERB
1829,no,em o,ADP
1829,último,último,ADJ
1829,dia,dia,NOUN
1829,do,de o,ADP
1829,prazo,prazo,NOUN
1829,então,então,ADV
1829,sugiro,sugiro,ADJ
1829,comprar,comprar,VERB
1829,loja,loja,NOUN
1829,física,físico,ADJ
1830,celular,celular,ADJ
1830,galaxi,galaxi,NOUN
1830,falando,falar,VERB
1830,recebeu,receber,VERB
1830,produto,produto,NOUN
1830,adorei,adorei,VERB
1830,produto,produto,NOUN
1830,agora,agora,ADV
1830,demonstrou,demonstrar,VERB
1830,nenhum,nenhum,DET
1830,defeito,defeito,NOUN
1830,achei,achar,VERB
1830,bom,bom,ADJ
1830,comparado,comparar,VERB
1830,aos,a o,ADP
1830,outros,outro,DET
1830,celulares,celular,NOUN
1830,tive,ter,VERB
1831,celular,celular,ADJ
1831,mirage,mirage,PROPN
1831,nao,nao,ADV
1831,sei,saber,VERB
1831,comigo,comigo,PRON
1831,funciona,funcionar,VERB
1831,chip,chip,NOUN
1831,dual,dual,ADJ
1831,chip,chip,NOUN
1832,celular,celular,VERB
1832,bateria,bateria,NOUN
1832,fraca,fraco,ADJ
1832,demanda,demanda,NOUN
1832,uso,uso,NOUN
1832,bateria,bateria,NOUN
1832,acaba,acabar,VERB
1832,rápido,rápido,ADJ
1832,outro,outro,DET
1832,lado,lado,NOUN
1832,sistema,sistema,NOUN
1832,funciona,funcionar,VERB
1832,bem,bem,ADV
1832,intuitivo,intuitivo,ADJ
1832,suficiente,suficiente,NOUN
1832,ter,ter,AUX
1832,ler,ler,VERB
1832,manual,manual,NOUN
1832,completo,completo,NOUN
1833,celular,celular,VERB
1833,defeito,defeito,NOUN
1833,comprei,comprei,VERB
1833,celular,celular,NOUN
1833,mirage,mirage,ADJ
1833,na,em o,ADP
1833,primeira,primeiro,ADJ
1833,semana,semana,NOUN
1833,notei,notei,VERB
1833,falha,falha,NOUN
1833,nos,em o,ADP
1833,alto,alto,ADJ
1833,falantes,falante,NOUN
1833,ficaram,ficar,VERB
1833,abafados,abafar,VERB
1833,seguido,seguir,VERB
1833,pelo,por o,ADP
1833,fone,fone,NOUN
1833,ouvido,ouvir,NOUN
1833,simplesmente,simplesmente,ADV
1833,parou,parar,VERB
1833,funcionar,funcionar,VERB
1833,algum,algum,DET
1833,tempo,tempo,NOUN
1833,celular,celular,NOUN
1833,manteve,manter,VERB
1833,carga,carga,NOUN
1833,na,em o,ADP
1833,tomada,tomada,NOUN
1833,continuava,continuar,VERB
1833,descarregar,descarregar,VERB
1833,levei,levei,PROPN
1833,técnico,técnico,NOUN
1833,bateria,bateria,NOUN
1833,segurava,segurar,VERB
1833,carga,carga,NOUN
1833,entrei,entrar,VERB
1833,contato,contato,NOUN
1833,empresa,empresa,NOUN
1833,ouve,ouve,VERB
1833,retorno,retorno,NOUN
1833,assim,assim,ADV
1833,comprei,comprei,VERB
1833,outra,outro,DET
1833,bateria,bateria,NOUN
1833,problema,problema,NOUN
1833,ocorreu,ocorrer,VERB
1833,ainda,ainda,ADV
1833,assim,assim,ADV
1833,continuo,continuar,VERB
1833,retorno,retorno,NOUN
1833,do,de o,ADP
1834,celular,celular,VERB
1834,esquentando,esquentar,VERB
1834,celular,celular,VERB
1834,esquenta,esquentar,VERB
1834,bateria,bateria,NOUN
1834,descarrega,descarregar,VERB
1834,rápido,rápido,ADV
1835,celular,celular,VERB
1835,bateria,bateria,NOUN
1835,dura,durar,VERB
1835,nenhum,nenhum,DET
1835,dia,dia,NOUN
1835,gostei,gostar,VERB
1835,poroso,poroso,ADJ
1835,recomendo,recomendar,VERB
1836,celular,celular,ADJ
1836,moto,moto,NOUN
1836,moto,moto,NOUN
1836,platinum,platinum,VERB
1836,pouco,pouco,DET
1836,tempo,tempo,NOUN
1836,fazer,fazer,VERB
1836,mês,mês,NOUN
1836,gostei,gostar,VERB
1836,do,de o,ADP
1836,tempo,tempo,NOUN
1836,da,de o,ADP
1836,bateria,bateria,NOUN
1836,usando,usar,VERB
1836,moderado,moderar,VERB
1836,vez,vez,NOUN
1836,constante,constante,ADJ
1836,descarregar,descarregar,VERB
1836,rápido,rápido,ADJ
1836,câmara,câmarar,VERB
1836,foco,foco,NOUN
1836,coisas,coisa,NOUN
1836,presta,presta,NOUN
1836,local,local,ADJ
1836,tem,ter,VERB
1836,luz,luz,NOUN
1836,agora,agora,ADV
1836,designer,designer,NOUN
1836,do,de o,ADP
1836,celular,celular,NOUN
1836,tirando,tirar,VERB
1836,ondulação,ondulação,NOUN
1836,da,de o,ADP
1836,câmara,câmara,NOUN
1836,resto,resto,NOUN
1836,top,top,ADJ
1836,valor,valor,NOUN
1836,celular,celular,NOUN
1836,desse,de esse,ADP
1836,compensou,compensar,VERB
1836,buscava,buscar,VERB
1836,algo,algo,ADV
1836,melhor,bom,ADJ
1837,celular,celular,VERB
1837,bom,bom,ADJ
1837,achei,achar,VERB
1837,celular,celular,NOUN
1837,bonito,bonito,ADJ
1837,tem,ter,VERB
1837,bastante,bastante,DET
1837,espaço,espaço,NOUN
1837,gostei,gostar,VERB
1837,da,de o,ADP
1837,qualidade,qualidade,NOUN
1837,das,de o,ADP
1837,fotos,foto,NOUN
1837,da,de o,ADP
1837,câmera,câmera,NOUN
1837,frontal,frontal,ADJ
1837,no,em o,ADP
1837,geral,geral,NOUN
1837,bom,bom,ADJ
1837,celular,celular,NOUN
1837,vale,valer,VERB
1837,custo,custo,NOUN
1837,benefício,benefício,ADJ
1837,chegou,chegar,VERB
1837,dentro,dentro,ADV
1837,do,de o,ADP
1837,prazo,prazo,NOUN
1838,celular,celular,VERB
1838,bom,bom,ADJ
1838,gostei,gostar,VERB
1838,entrega,entrega,NOUN
1838,super,super,VERB
1838,rápida,rápido,ADJ
1838,excelente,excelente,ADV
1838,celular,celular,ADJ
1839,celular,celular,VERB
1839,bom,bom,ADJ
1839,entrega,entregar,NOUN
1839,realizada,realizar,VERB
1839,celular,celular,NOUN
1839,completo,completo,ADJ
1839,gostei,gostar,VERB
1839,do,de o,ADP
1839,hardware,hardware,NOUN
1839,maioria,maioria,NOUN
1839,tem,ter,VERB
1839,android,android,NOUN
1839,bem,bem,ADV
1839,fiel,fiel,ADJ
1839,ao,a o,ADP
1839,ligá,ligá,NOUN
1839,necessário,necessário,ADJ
1839,atualizar,atualizar,VERB
1839,sistema,sistema,NOUN
1839,rodou,rodar,VERB
1839,bem,bem,ADV
1839,agora,agora,ADV
1839,travar,travar,VERB
1839,celular,celular,NOUN
1839,simples,simples,ADJ
1839,modesto,modesto,NOUN
1839,adianta,adiantar,VERB
1839,enfiar,enfiar,VERB
1839,série,série,NOUN
1839,apks,apks,NOUN
1839,querer,querer,VERB
1839,funcione,funcione,PROPN
1839,tem,ter,AUX
1839,ponderar,ponderar,VERB
1839,bem,bem,ADV
1839,pretende,pretender,VERB
1839,usar,usar,VERB
1839,maior,grande,ADJ
1839,desvantagem,desvantagem,NOUN
1839,câmera,câmera,NOUN
1839,apesar,apesar,ADV
1839,potente,potente,ADJ
1839,infelizmente,infelizmente,ADV
1839,embaixo,embaixo,ADJ
1839,do,de o,ADP
1839,sol,sol,NOUN
1839,fica,ficar,VERB
1839,tudo,tudo,DET
1839,escuro,escuro,ADJ
1839,baseia,basear,VERB
1839,na,em o,ADP
1839,luz,luz,NOUN
1839,fundo,fundo,NOUN
1839,escurece,escurecer,VERB
1839,pessoas,pessoa,NOUN
1839,tem,ter,VERB
1839,jeito,jeito,NOUN
1839,certo,certo,ADJ
1839,usar,usar,VERB
1839,recomendo,recomendo,VERB
1839,produto,produto,NOUN
1839,deseja,desejar,VERB
1839,celular,celular,NOUN
1839,entrada,entrada,NOUN
1839,preço,preço,NOUN
1839,justo,justo,ADJ
1840,celular,celular,VERB
1840,bom,bom,ADJ
1840,celular,celular,VERB
1840,bom,bom,ADJ
1840,apresenta,apresentar,VERB
1840,boa,bom,ADJ
1840,velocidade,velocidade,NOUN
1840,funcionamento,funcionamento,NOUN
1840,câmera,câmerar,VERB
1840,boa,boa,ADJ
1841,celular,celular,VERB
1841,top,top,ADJ
1841,celular,celular,VERB
1841,maravilhoso,maravilhoso,ADJ
1841,rápido,rápido,ADJ
1841,trava,trar,VERB
1841,bateria,bateria,NOUN
1841,duradoura,duradourar,ADJ
1841,excelentes,excelente,ADJ
1841,fotos,foto,NOUN
1841,super,super,ADJ
1841,recomendo,recomer,NOUN
1842,celular,celular,ADJ
1842,quebra,quebra,NOUN
1842,rápido,rápido,ADJ
1842,olá,olá,X
1842,sugiro,sugiro,NOUN
1842,todos,todo,PRON
1842,evitem,evitar,VERB
1842,ao,a o,ADP
1842,máximo,máximo,NOUN
1842,comprar,comprar,VERB
1842,celular,celular,NOUN
1842,tive,ter,VERB
1842,problema,problema,NOUN
1842,meses,mês,NOUN
1842,expirar,expirar,VERB
1842,garantia,garantia,NOUN
1842,após,após,ADP
1842,ano,ano,NOUN
1842,tinha,ter,AUX
1842,comprado,comprar,VERB
1842,segundo,segundo,ADP
1842,assistência,assistência,NOUN
1842,preciso,preciso,ADJ
1842,trocar,trocar,VERB
1842,bga,bga,PROPN
1842,da,de o,ADP
1842,bateria,bateria,NOUN
1842,pois,pois,SCONJ
1842,celular,celular,NOUN
1842,desligava,desligar,VERB
1842,sozinho,sozinho,NOUN
1842,todo,todo,DET
1842,momento,momento,NOUN
1842,pelo,por o,PRON
1842,vi,ver,VERB
1842,na,em o,ADP
1842,internet,internet,PROPN
1842,problema,problema,NOUN
1842,bem,bem,ADV
1842,comum,comum,ADJ
1842,inclusive,inclusive,ADV
1842,do,de o,ADP
1842,brasil,brasil,PROPN
1842,fiz,fiz,VERB
1842,busca,busca,NOUN
1842,do,de o,ADP
1842,problema,problema,NOUN
1842,inglês,inglês,NOUN
1842,após,após,ADP
1842,reparação,reparação,NOUN
1842,do,de o,ADP
1842,dano,dano,NOUN
1842,pela,por o,ADP
1842,assistência,assistência,NOUN
1842,passaram,passar,VERB
1842,dois,dois,NUM
1842,meses,mês,NOUN
1842,desligou,desligar,VERB
1842,ligou,ligar,VERB
1842,repentinamente,repentinamente,ADV
1842,causando,causar,VERB
1842,danos,dano,NOUN
1842,ao,a o,ADP
1842,áudio,áudio,NOUN
1842,do,de o,ADP
1842,celular,celular,NOUN
1842,toca,tocar,VERB
1842,nada,nada,PRON
1842,parou,parar,VERB
1842,ler,ler,VERB
1842,chips,chip,NOUN
1842,instalados,instalar,VERB
1842,além,além,ADV
1842,do,de o,ADP
1842,gps,gps,NOUN
1842,funcionando,funcionando,VERB
1842,corretamente,corretamente,ADV
1842,consigo,consigo,VERB
1842,acessar,acessar,VERB
1842,internet,internet,PROPN
1842,consigo,com si,VERB
1842,receber,receber,VERB
1842,enviar,enviar,VERB
1842,ligações,ligação,NOUN
1842,dado,dar,VERB
1842,defeito,defeito,NOUN
1842,na,em o,ADP
1842,leitura,leitura,NOUN
1842,quaisquer,qualquer,DET
1842,chips,chip,NOUN
1842,logo,logo,ADV
1842,enviei,enviei,VERB
1842,novamente,novamente,ADV
1842,à,a o,ADP
1842,assistência,assistência,NOUN
1842,disseram,dizer,VERB
1842,relação,relação,NOUN
1842,problema,problema,NOUN
1842,anterior,anterior,ADJ
1842,poderiam,poder,VERB
1842,efetuar,efetuar,VERB
1842,conserto,conserto,NOUN
1842,fato,fato,NOUN
1842,ambos,ambos,DET
1842,problemas,problema,NOUN
1842,aparentemente,aparentemente,ADV
1842,relacionados,relacionado,ADJ
1842,superaquecimento,superaquecimento,NOUN
1842,do,de o,ADP
1842,aparelho,aparelho,NOUN
1842,tem,ter,VERB
1842,condições,condição,NOUN
1842,suportar,suportar,VERB
1842,altas,alta,NOUN
1842,temperaturas,temperatura,ADJ
1842,danificando,danificar,VERB
1842,ligações,ligação,NOUN
1842,circuitos,circuito,NOUN
1842,péssimo,péssimo,ADJ
1842,precisa,precisar,VERB
1842,usar,usar,VERB
1842,continuamente,continuamente,ADV
1842,numa,em um,ADP
1842,ligação,ligação,NOUN
1842,simples,simples,ADJ
1842,exemplo,exemplo,NOUN
1842,pois,pois,SCONJ
1842,esquentava,esquentar,VERB
1842,demais,demais,ADV
1842,enfim,enfim,ADV
1842,fuja,fuja,ADJ
1842,da,de o,ADP
1842,alcatel,alcatel,NOUN
1843,celular,celular,ADJ
1843,tem,ter,VERB
1843,falhas,falha,NOUN
1843,no,em o,ADP
1843,touch,touch,VERB
1843,sempre,sempre,ADV
1843,comprei,compr,VERB
1843,samsung,samsung,ADV
1843,nunca,nunca,ADV
1843,tive,ter,VERB
1843,problemas,problema,NOUN
1843,aparelho,aparelho,NOUN
1843,veio,vir,VERB
1843,defeito,defeito,NOUN
1843,fábrica,fábrica,NOUN
1843,pois,pois,NOUN
1843,dois,dois,NUM
1843,familiares,familiar,NOUN
1843,adquiriram,adquirir,VERB
1843,produto,produto,NOUN
1843,recorrente,recorrente,ADV
1843,defeitos,defeito,NOUN
1843,touch,touch,VERB
1843,falha,falha,NOUN
1843,desliga,desligar,VERB
1843,repentinamente,repentinamente,ADV
1843,trava,trar,VERB
1843,dentre,dentre,ADP
1843,outros,outro,DET
1843,problemas,problema,NOUN
1843,decepcionada,decepcionar,VERB
1843,samsung,samsung,NOUN
1844,celular,celular,ADJ
1844,trava,trar,VERB
1844,celular,celular,NOUN
1844,fica,ficar,VERB
1844,travando,travar,VERB
1844,tem,ter,VERB
1844,apenas,apenas,ADV
1844,meses,mês,NOUN
1844,uso,uso,NOUN
1845,celular,celular,VERB
1845,veio,vir,VERB
1845,problema,problema,NOUN
1845,celular,celular,ADJ
1845,veio,vir,VERB
1845,problema,problema,NOUN
1845,péssima,péssimo,ADJ
1845,qualidade,qualidade,NOUN
1846,celular,celular,ADJ
1846,bom,bom,ADJ
1846,filhos,filho,NOUN
1846,gostaram,gostar,VERB
1846,do,de o,ADP
1846,celular,celular,NOUN
1846,comprei,comprei,VERB
1846,ficaram,ficar,VERB
1846,satisfeitos,satisfeito,NOUN
1846,celular,celular,NOUN
1846,visor,visor,NOUN
1846,claro,claro,ADJ
1846,máquina,máquina,NOUN
1846,fotográfica,fotográfico,ADJ
1846,boa,bom,ADJ
1847,celular,celular,ADJ
1847,ótimo,ótimo,ADJ
1847,vale,valer,VERB
1847,preço,preço,NOUN
1847,rápido,rápido,ADJ
1847,bateria,bateria,NOUN
1847,dura,durar,VERB
1847,dias,dia,NOUN
1847,precisar,precisar,VERB
1847,carregar,carregar,VERB
1848,cerdas,cerr,NOUN
1848,soltando,soltar,VERB
1848,cerdas,cerr,NOUN
1848,soltaram,soltar,VERB
1848,após,após,ADP
1848,ano,ano,NOUN
1848,meio,meio,NOUN
1848,uso,uso,NOUN
1848,indico,indico,ADJ
1848,pois,pois,SCONJ
1848,resistente,resistente,ADV
1849,cerva,cervar,ADJ
1849,gelada,gelar,VERB
1849,produto,produto,NOUN
1849,excelente,excelente,ADJ
1849,entrega,entrega,NOUN
1849,primeira,primeiro,ADJ
1849,parabéns,parabéns,NOUN
1850,cesto,cesto,NOUN
1850,saiu,sair,VERB
1850,anti,antir,VERB
1850,aderente,aderente,ADV
1850,meses,mês,NOUN
1850,uso,uso,NOUN
1850,saiu,sair,VERB
1850,anti,antir,VERB
1850,aderente,aderente,ADV
1850,sei,saber,VERB
1850,problema,problema,NOUN
1850,no,em o,ADP
1850,lote,lote,NOUN
1850,sei,saber,VERB
1850,consigo,com si,VERB
1850,usar,usar,VERB
1851,chaleira,chaleira,NOUN
1851,ótima,ótima,PROPN
1851,gostei,gostar,VERB
1851,da,de o,ADP
1851,chaleira,chaleira,NOUN
1851,pesada,pesar,VERB
1851,atende,atender,VERB
1851,bem,bem,ADV
1851,necessidades,necessidade,NOUN
1851,recomendo,recomendar,VERB
1851,quanto,quanto,ADV
1851,americanas,americana,NOUN
1851,sempre,sempre,ADV
1851,superando,superar,VERB
1851,expectativas,expectativa,NOUN
1851,compromisso,compromisso,ADJ
1851,cliente,cliente,NOUN
1851,entrega,entregar,VERB
1851,antes,antes,ADV
1851,do,de o,ADP
1851,prazo,prazo,NOUN
1851,previsto,prever,VERB
1851,recomendo,recomendo,NOUN
1852,charmosa,charmoso,ADJ
1852,produto,produto,NOUN
1852,qualidade,qualidade,NOUN
1852,possui,possuir,VERB
1852,cor,cor,NOUN
1852,bonita,bonito,ADJ
1852,gostei,gostar,VERB
1853,chateada,chatear,VERB
1853,ainda,ainda,ADV
1853,recebi,recebi,VERB
1853,produto,produto,NOUN
1853,deveria,dever,VERB
1853,ter,ter,AUX
1853,chegado,chegar,VERB
1853,agora,agora,ADV
1853,chegou,chegar,VERB
1853,faltei,faltar,VERB
1853,trabalho,trabalho,NOUN
1853,ontem,ontem,ADV
1853,esperando,esperar,VERB
1853,ate,ate,ADP
1853,agora,agora,ADV
1853,nenhuma,nenhum,DET
1853,informação,informação,NOUN
1853,sobre,sobre,ADP
1854,chateada,chatear,VERB
1854,veio,vir,VERB
1854,faltando,faltar,VERB
1854,duas,dois,NUM
1854,ponteiras,ponteira,NOUN
1854,do,de o,ADP
1854,da,de o,ADP
1854,cedeira,cedeira,NOUN
1854,barulho,barulho,NOUN
